"tf","gene","Gain","Cover","Frequency","Cor"
"MAX","STAT3",0.0101929526466022,0.044,0.044,0.211332926633683
"MAX","KLF15",0.0115415626872664,0.0225491059373276,0.0225491059373276,-0.124090270578124
"MAX","MLXIP",0.011752123853657,0.036,0.036,-0.372632976434887
"MAX","POU2F2",0.014489664639458,0.04,0.04,-0.255249773405125
"MAX","HOXA5",0.0262696943296614,0.0622262469582995,0.0622262469582995,-0.0487721484883366
"MAX","PRDM15",0.0274366041659826,0.032,0.032,-0.319304360383405
"MAX","NFIX",0.0365383299765945,0.0907755102040816,0.0907755102040816,-0.0794318316489727
"MAX","HOXB7",0.0454103849495617,0.062,0.062,-0.099509069749704
"MAZ","KIF2C",0.250143480564822,0.094,0.094,0.578553210155077
"MAZ","CENPF",0.216653949096551,0.104,0.104,0.602864963546225
"MAZ","CENPE",0.190737017160507,0.096,0.096,0.566842457374201
"MAZ","CKAP2L",0.174991644298532,0.052,0.052,0.449528885886903
"MAZ","HOXA10",0.171977098362454,0.0801802900630349,0.0801802900630349,0.162425916272559
"MAZ","ESRRG",0.150252392727943,0.107596739975754,0.107596739975754,0.0908554990877625
"MAZ","CDCA2",0.13965026920105,0.144,0.144,0.526586950693645
"MAZ","CUX2",0.131579097034056,0.156981880802636,0.156981880802636,0.0465788483919752
"MAZ","TP73",0.124820501800443,0.058,0.058,0.312711824344961
"MAZ","NRF1",0.122325296246574,0.134,0.134,0.0536875363316824
"MAZ","TTK",0.121084945747025,0.056,0.056,0.495515955518834
"MAZ","TEAD4",0.119365715136104,0.0829731201814823,0.0829731201814823,0.31093247424802
"MAZ","CTCFL",0.117821174285958,0.117552705292643,0.117552705292643,0.042964395789148
"MAZ","HIST1H1B",0.114515743884699,0.12,0.12,0.516241340751475
"MAZ","BUB1B",0.109366646624418,0.14,0.14,0.592867146075852
"MAZ","HJURP",0.105731106966084,0.132,0.132,0.567990830749241
"MAZ","DLGAP5",0.105187467798381,0.048,0.048,0.542793123868557
"MAZ","BIRC5",0.102829643027302,0.044,0.044,0.573269120587214
"MAZ","GMEB1",0.0933939703987853,0.054,0.054,0.165778159802323
"MAZ","DLX4",0.0889027587037204,0.0584915257882738,0.0584915257882738,0.140516903458194
"MAZ","BHLHA15",0.0804752776768727,0.0393411045824342,0.0393411045824342,0.070770968100663
"MAZ","KIF20A",0.078267574651427,0.074,0.074,0.490015574652674
"MAZ","ZNF410",0.0774051804031897,0.0506621392190153,0.0506621392190153,0.0994965206788545
"MAZ","ESRRA",0.0745190950092883,0.074,0.074,0.116708093742915
"MAZ","RORB",0.0726290285770881,0.0304690443185989,0.0304690443185989,0.0118375674339663
"MAZ","KPNA2",0.0706301312231361,0.044,0.044,0.451345689540662
"MAZ","CDC20",0.0700075763194559,0.032,0.032,0.510558893393355
"MAZ","HES7",0.069570082888264,0.045990990990991,0.045990990990991,0.173942540471528
"MAZ","ANKRD13B",0.0690136263945353,0.0422626262626263,0.0422626262626263,0.370760327653106
"MAZ","HOXB2",0.0664039505724313,0.0325541763096991,0.0325541763096991,0.0110871888422107
"MAZ","SHOX2",0.0655175402741977,0.0501828631138976,0.0501828631138976,0.0575567676236823
"MAZ","TUBA1B",0.0638864709909213,0.052,0.052,0.572859419035019
"MAZ","PRR11",0.0616609922253216,0.096,0.096,0.599898534391711
"MAZ","PBK",0.0597290677673754,0.09,0.09,0.508449380032415
"MAZ","APOBEC3B",0.0595514143936957,0.06,0.06,0.453004040334623
"MAZ","KISS1R",0.0555915883217394,0.0363636363636364,0.0363636363636364,0.296429185513497
"MAZ","CCNB2",0.054628003414175,0.04,0.04,0.492513895064754
"MAZ","MITF",0.051027989505126,0.0694295900178253,0.0694295900178253,0.123440463381783
"MAZ","STEAP3",0.0508160895138636,0.031013431013431,0.031013431013431,0.271295896990573
"MAZ","NCAPG",0.0494187213562893,0.082,0.082,0.585915289110573
"MAZ","E2F2",0.048442160979105,0.134,0.134,0.495041868745687
"MAZ","FOXP2",0.0459674732215121,0.0219321603442837,0.0219321603442837,0.0318588921729292
"MAZ","E2F8",0.0459374454181896,0.072,0.072,0.432440523442313
"MAZ","HOXB7",0.044260745235905,0.028,0.028,0.0954184752048766
"MAZ","TFDP1",0.0410541055141803,0.068,0.068,0.436638940776107
"MAZ","TBX5",0.040929402542199,0.0698489010989011,0.0698489010989011,0.0906965104389304
"MAZ","CEP55",0.0386820085912952,0.062,0.062,0.510061447761448
"MAZ","GLIS2",0.0372136061918657,0.124965842700396,0.124965842700396,0.0571592208116829
"MAZ","KIFC1",0.0363827367436352,0.088,0.088,0.6019224200756
"MAZ","MEIS1",0.0358377061003999,0.0204936494402427,0.0204936494402427,0.0295791789999439
"MAZ","POLD3",0.0339686733686595,0.064,0.064,0.416442344355346
"MAZ","ZNF341",0.0333210484872873,0.036,0.036,0.224132628051353
"MAZ","GLIS3",0.0321966493010527,0.0171520146520147,0.0171520146520147,0.036273622314178
"MAZ","FDXR",0.0320762055676641,0.07,0.07,0.390580323450187
"MAZ","KIF14",0.0317311020399782,0.046,0.046,0.507837506306479
"MAZ","TPI1",0.0310628592724712,0.108,0.108,0.524625198951515
"MAZ","H2AFZ",0.0305827609454243,0.04,0.04,0.486653827745249
"MAZ","UBE2S",0.0278301262841609,0.05,0.05,0.550845613473251
"MAZ","TUBA1C",0.0275408203099829,0.084,0.084,0.546695139825417
"MAZ","SNAI3",0.0266575000291874,0.028,0.028,0.087568692792125
"MAZ","HILPDA",0.0262782481764583,0.046,0.046,0.255267943644591
"MAZ","TUBB2A",0.0257953738242369,0.034,0.034,0.293903255816731
"MAZ","PIK3R6",0.0253517801969092,0.028,0.028,0.19018073375873
"MAZ","STMN1",0.0245292361210048,0.078,0.078,0.529876508568646
"MAZ","MAF",0.0241451936142946,0.066,0.066,0.0199377325192784
"MAZ","CCNB1",0.0238483954333505,0.032,0.032,0.474235678849133
"MAZ","MT1H",0.0237060920533195,0.0298334875115634,0.0298334875115634,0.217733318135897
"MAZ","FOXN3",0.0233610518447683,0.048,0.048,0.0228085152284094
"MAZ","NHLH1",0.0229242154065301,0.02,0.02,0.0637780622092346
"MAZ","SPDL1",0.0227622906738282,0.062,0.062,0.491117201919553
"MAZ","CKS1B",0.022748043205724,0.058,0.058,0.494863433630919
"MAZ","HRAS",0.0207003305409827,0.046,0.046,0.397942520104743
"MAZ","NR1H3",0.0205705328209759,0.0305933307406061,0.0305933307406061,0.0828949462466268
"MAZ","CENPV",0.0204063966513359,0.02,0.02,0.360048685568489
"MAZ","TFAP4",0.0198713166916383,0.05,0.05,0.205954448255264
"MAZ","NPDC1",0.0198194306572705,0.028,0.028,0.31189419951678
"MAZ","TCF12",0.0195678172588996,0.038,0.038,0.0545095320077298
"MAZ","MYBL1",0.0193132428023834,0.0505,0.0505,0.114701517139309
"MAZ","E2F7",0.0190994156388258,0.076,0.076,0.403624954989463
"MAZ","HEY1",0.0184143075732144,0.0130434782608696,0.0130434782608696,0.121651796831905
"MAZ","PHLDA3",0.0181578600633088,0.042,0.042,0.224961138800769
"MAZ","GMNN",0.0171219612428191,0.052,0.052,0.456920637287566
"MAZ","SOX15",0.0166033378766622,0.0426193199353703,0.0426193199353703,0.0679478625739198
"MAZ","TFCP2",0.0161271020256691,0.04,0.04,0.0107727663293714
"MAZ","HSPB1",0.015705827784521,0.05,0.05,0.238240710273378
"MAZ","MEIS2",0.0156580061775947,0.0297486894850447,0.0297486894850447,0.0201256399313095
"MAZ","HES2",0.0150504709739706,0.0384126984126984,0.0384126984126984,0.148702420596068
"MAZ","HELLS",0.0149311071542868,0.098,0.098,0.555648608078967
"MAZ","CKS2",0.0142150771980988,0.048,0.048,0.449379836781031
"MAZ","MZT1",0.013980782301842,0.07,0.07,0.337942212342712
"MAZ","NEUROG2",0.0131432839769966,0.0427322404371585,0.0427322404371585,0.0805193669236744
"MAZ","TUBB6",0.0126176285081894,0.03,0.03,0.433971140728766
"MAZ","MYBL2",0.0125227881624164,0.066,0.066,0.548328319256919
"MAZ","HHLA2",0.0124651588158928,0.012224708690099,0.012224708690099,0.242396674705752
"MAZ","MECOM",0.0120406591110028,0.00857142857142857,0.00857142857142857,0.0132436598231631
"MAZ","CCNA1",0.011982249571831,0.0194015895278167,0.0194015895278167,0.195024012233385
"MAZ","SLC29A1",0.0117733961049978,0.052,0.052,0.43676009677242
"MAZ","E2F3",0.0111983346210897,0.036,0.036,0.219227266321829
"MAZ","DPYSL2",0.0110001097163273,0.05,0.05,0.378063116868401
"MAZ","THAP11",0.010530581077318,0.024,0.024,0.0284384656859461
"MAZ","ZNF384",0.0104602029946352,0.012,0.012,0.0201623125688648
"MAZ","TNIK",0.0104055203014676,0.03,0.03,0.290808689253997
"MAZ","ARNT",0.0103773635105145,0.016,0.016,0.0762710011090529
"MAZ","BATF2",0.010770553313259,0.0249184753119913,0.0249184753119913,-0.126160194248625
"MAZ","ZNF274",0.0108195710839873,0.02,0.02,-0.159837425327146
"MAZ","CADM1",0.0109174440472565,0.024,0.024,-0.274406868851593
"MAZ","ITGA8",0.0109452676313093,0.016,0.016,-0.171003120349594
"MAZ","IFI27",0.0118773605861619,0.048,0.048,-0.367328916227724
"MAZ","CDK5R1",0.0123073272248359,0.06,0.06,-0.118125187821239
"MAZ","HOXC10",0.0126708350492418,0.0277777777777778,0.0277777777777778,-0.00141066850441918
"MAZ","ELK3",0.0135164375231551,0.042,0.042,-0.214300839966335
"MAZ","BHLHE22",0.0136970799575678,0.0180599647266314,0.0180599647266314,-0.0591942063127933
"MAZ","RFX3",0.0140751102070799,0.03,0.03,-0.100696482692544
"MAZ","NR3C1",0.0144888231445084,0.046,0.046,-0.340551274844935
"MAZ","ZBTB26",0.0147823093535656,0.032,0.032,-0.153962638810925
"MAZ","SP2",0.0151900563808832,0.03,0.03,-0.129707011543503
"MAZ","PITX1",0.0154181099974785,0.0192661567453719,0.0192661567453719,-0.0905834130725491
"MAZ","PPARD",0.0155598677015153,0.034,0.034,-0.056039371959614
"MAZ","TCFL5",0.0172198067518872,0.032,0.032,-0.19740998050507
"MAZ","IRF1",0.017355308601384,0.02,0.02,-0.391197719122139
"MAZ","RXRA",0.0182015772424355,0.038,0.038,-0.119763306799251
"MAZ","CYSLTR1",0.0191267305820331,0.052,0.052,-0.258403477452813
"MAZ","SPDEF",0.0198804045724601,0.038,0.038,-0.105938267635317
"MAZ","MEF2A",0.0199632811455064,0.052,0.052,-0.292132694975858
"MAZ","MIXL1",0.0248306211107448,0.046,0.046,-0.27457860452162
"MAZ","KIF13A",0.0248693811874697,0.028,0.028,-0.149489954670809
"MAZ","SOCS3",0.0305288965448912,0.036,0.036,-0.387895924184476
"MAZ","ZNF136",0.0305910993899279,0.04,0.04,-0.254685180631185
"MAZ","DBP",0.0312825635867214,0.038,0.038,-0.0946979748372714
"MAZ","MEF2C",0.0324745901972961,0.068,0.068,-0.250844812381695
"MAZ","TCF4",0.0325181041386162,0.052,0.052,-0.256650631926726
"MAZ","RFX4",0.0359852258581959,0.0206624247763488,0.0206624247763488,-0.000868590791990379
"MAZ","LAG3",0.0385296095268575,0.042,0.042,-0.178559480707636
"MAZ","ELF2",0.0389414375239615,0.076,0.076,-0.292637043719324
"MAZ","COL1A2",0.0425130711876644,0.076,0.076,-0.165125656483434
"MAZ","ARX",0.043551170235467,0.0321399535423926,0.0321399535423926,-0.038983492321358
"MAZ","KLF10",0.0435950857539756,0.052,0.052,-0.422360496833423
"MAZ","SOX12",0.0436212147102943,0.04,0.04,-0.0986053553936519
"MAZ","ZKSCAN5",0.0492738108915254,0.064,0.064,-0.0479435612812609
"MAZ","HSF4",0.0508303365452048,0.0303909110035767,0.0303909110035767,-0.0093292942065357
"MAZ","HIC2",0.051159069471629,0.054,0.054,-0.134629249802963
"MAZ","ZFX",0.0582912440659084,0.048,0.048,-0.176603839085119
"MAZ","FAM92B",0.0698351528513807,0.064,0.064,-0.174443693665541
"MAZ","BARHL2",0.072801733783037,0.0506715506715507,0.0506715506715507,-0.217475875743671
"MAZ","LHX8",0.129540207418245,0.14280114578622,0.14280114578622,-0.0567441103876577
"MEF2A","IFIT2",0.240542754623123,0.114,0.114,0.347574749458866
"MEF2A","MAFB",0.18701487664225,0.172725274725275,0.172725274725275,0.0688181357768736
"MEF2A","POU4F1",0.138194116015539,0.088,0.088,0.0948020732815718
"MEF2A","RELA",0.11644656089586,0.068,0.068,0.41187410626464
"MEF2A","PLAC8",0.10996834116102,0.07,0.07,0.398628801584067
"MEF2A","ATF1",0.103158259322042,0.076,0.076,0.0551585558699881
"MEF2A","YY1",0.102177091214582,0.086,0.086,0.442205783178926
"MEF2A","ZNF24",0.0972973073196597,0.06,0.06,0.318754611682153
"MEF2A","GABPA",0.0962472882919335,0.078,0.078,0.266544604349741
"MEF2A","MEF2D",0.0817266910702955,0.08,0.08,0.1656333708184
"MEF2A","ELF4",0.0815941643332276,0.096,0.096,0.333027595650422
"MEF2A","ELK4",0.0722554345847608,0.09,0.09,0.40627987332386
"MEF2A","DDIT4",0.0717390568802602,0.056,0.056,0.160920764274911
"MEF2A","LYST",0.069664601643261,0.082,0.082,0.2794698571372
"MEF2A","ZNF740",0.0676074772757091,0.076,0.076,0.145231611469078
"MEF2A","ELF1",0.0653733958081602,0.088,0.088,0.520649883053574
"MEF2A","ATF6",0.0615129271386321,0.046,0.046,0.11738305455335
"MEF2A","HIF1A",0.0559459405671208,0.062,0.062,0.41602549408594
"MEF2A","ZNF140",0.0530314872914019,0.068,0.068,0.0328068627778254
"MEF2A","IL1RN",0.0518723954878277,0.092,0.092,0.148900673580973
"MEF2A","ADAP1",0.0512903668154296,0.07,0.07,0.233754299453757
"MEF2A","SPI1",0.0486426688198272,0.052,0.052,0.0819737907558736
"MEF2A","ATF2",0.0452749546953861,0.036,0.036,0.207057216705341
"MEF2A","TCFL5",0.0451433776754063,0.05,0.05,0.27236813655574
"MEF2A","PPARD",0.0449198590852346,0.06,0.06,0.192759366875119
"MEF2A","MAFK",0.0406178505791546,0.056,0.056,0.095626269930378
"MEF2A","RGCC",0.0383995989090263,0.05,0.05,0.198832894851444
"MEF2A","MAX",0.0381688543776456,0.034,0.034,0.288686765902044
"MEF2A","NAMPT",0.0373507259788937,0.052,0.052,0.0887337752454848
"MEF2A","CHORDC1",0.0373092780485585,0.07,0.07,0.108370793022728
"MEF2A","MEF2C",0.0360047153494494,0.074,0.074,0.113539372980416
"MEF2A","ZBTB33",0.0346753703794263,0.044,0.044,0.196203156593701
"MEF2A","ZNF281",0.0326695494142326,0.05,0.05,0.324742062880773
"MEF2A","EGR4",0.0318156028785455,0.0484135337157667,0.0484135337157667,0.0553200042283028
"MEF2A","NR4A3",0.031436738036234,0.042,0.042,0.325566213878034
"MEF2A","CREM",0.0308990955941909,0.048,0.048,0.270024040193142
"MEF2A","CTCF",0.0303895150173356,0.04,0.04,0.0602137429183168
"MEF2A","HIST1H2BK",0.0293628670021082,0.05,0.05,0.0660697227959844
"MEF2A","LRRK2",0.0292372348184531,0.062,0.062,0.403730815299372
"MEF2A","HIC2",0.0287295495391998,0.036,0.036,0.187762117161457
"MEF2A","NPM1",0.0280241387499804,0.066,0.066,0.127629326594728
"MEF2A","RFX1",0.0256674070021026,0.038,0.038,0.0420265023591661
"MEF2A","ZNF136",0.0254882728058841,0.056,0.056,0.31406286973566
"MEF2A","SET",0.0251890938376238,0.042,0.042,0.194705033693677
"MEF2A","PLEKHA1",0.0249615945488296,0.05,0.05,0.290723569714004
"MEF2A","ARID3B",0.0238172897131635,0.052,0.052,0.0698569042942408
"MEF2A","POU2F1",0.0235465023057715,0.03,0.03,0.0304319498110901
"MEF2A","SORL1",0.0232712751377131,0.05,0.05,0.351425618561639
"MEF2A","SP1",0.0231606987193194,0.024,0.024,0.0882988911537189
"MEF2A","PLEK",0.0229883892244612,0.03,0.03,0.195410853976405
"MEF2A","CD84",0.0224765112673867,0.06,0.06,0.326683857737653
"MEF2A","ATF3",0.0222340402104541,0.044,0.044,0.0914581763964965
"MEF2A","EIF5A",0.0218019038454869,0.054,0.054,0.0257763739322866
"MEF2A","YBX1",0.0210629576231489,0.06,0.06,0.12851781781318
"MEF2A","EIF1AX",0.0209694195986688,0.052,0.052,0.0188347856376017
"MEF2A","CLOCK",0.0208992323378269,0.034,0.034,0.0747296579862783
"MEF2A","FOXJ3",0.020618968185366,0.038,0.038,0.126940679831638
"MEF2A","ZNF382",0.0200071553251172,0.0422448979591837,0.0422448979591837,0.124215331706386
"MEF2A","TFEC",0.0195451268463728,0.05,0.05,0.409593708432565
"MEF2A","ZNF528",0.0186729788560839,0.034,0.034,0.0811003408504906
"MEF2A","DNAJA1",0.0186551626876031,0.026,0.026,0.163507643850546
"MEF2A","MS4A7",0.0184065031224417,0.028,0.028,0.174639872982824
"MEF2A","SOX5",0.0183926380254225,0.03,0.03,0.175086064093684
"MEF2A","PLAGL1",0.018118812267257,0.066,0.066,0.0549503360416969
"MEF2A","GNB3",0.0180374847046999,0.0243248814677386,0.0243248814677386,0.0486073485206318
"MEF2A","FCRL3",0.0179946963194106,0.058,0.058,0.256210114718311
"MEF2A","MPP7",0.0179895362014593,0.014,0.014,0.175542536826213
"MEF2A","TEAD1",0.016537199559445,0.043726124008228,0.043726124008228,0.0737764072335002
"MEF2A","HLA-DRB1",0.0164953507922746,0.072,0.072,0.400526932848016
"MEF2A","DOPEY2",0.0159999912726996,0.062,0.062,0.28211314792964
"MEF2A","BTNL9",0.0155056444428542,0.048,0.048,0.141984573185304
"MEF2A","NAP1L1",0.0151726630362205,0.064,0.064,0.372122819437338
"MEF2A","ZBTB18",0.0148715487481816,0.03,0.03,0.416758298936246
"MEF2A","ESR1",0.0143392973932323,0.03,0.03,0.0322759714980497
"MEF2A","APEX1",0.0142618972961349,0.052,0.052,0.030188856777843
"MEF2A","KLF10",0.0136212978958663,0.048,0.048,0.160592838983194
"MEF2A","REST",0.012702323015776,0.016,0.016,0.114264109931118
"MEF2A","VRK2",0.0125723571954423,0.022,0.022,0.0399082788374487
"MEF2A","GRPEL1",0.0125329498709718,0.042,0.042,0.0507850099140864
"MEF2A","ZNF263",0.0118483794640115,0.008,0.008,0.11325726263064
"MEF2A","NR1H2",0.011368461115637,0.026,0.026,0.410105337656511
"MEF2A","ARL6IP1",0.0113569942225945,0.03,0.03,0.0348685895635253
"MEF2A","RORA",0.0112765963177963,0.038,0.038,0.165354482483041
"MEF2A","HLA-DRA",0.0112668087252214,0.11,0.11,0.390005720653394
"MEF2A","SMAD4",0.0110736462453093,0.034,0.034,0.189742974841463
"MEF2A","IL6",0.0110567920391728,0.03,0.03,0.222729886365153
"MEF2A","TCF12",0.0107018047546987,0.03,0.03,0.061741620471386
"MEF2A","ABCE1",0.0105666215294141,0.044,0.044,0.026002517441081
"MEF2A","MTF1",0.0105336298180952,0.018,0.018,0.205375623106378
"MEF2A","MNDA",0.0103430129566865,0.08,0.08,0.148834515847275
"MEF2A","TP53",0.0101513441910495,0.042,0.042,0.0158569208018119
"MEF2A","NFKB1",0.0100810383216458,0.024,0.024,0.296871894701618
"MEF2A","PSPH",0.0101769302775808,0.052,0.052,-0.101692731896867
"MEF2A","HSPA1A",0.0103939215704774,0.032,0.032,-0.0203375523102307
"MEF2A","TOP2A",0.0103956951188251,0.068,0.068,-0.294479727988139
"MEF2A","PRR11",0.0109425006632177,0.06,0.06,-0.335601048019346
"MEF2A","CCNA1",0.0110594097543505,0.0302508960573477,0.0302508960573477,-0.0357709760398008
"MEF2A","KPNB1",0.0115361186335503,0.044,0.044,-0.0685790301268554
"MEF2A","BHLHA15",0.0116363419232881,0.0268189225995133,0.0268189225995133,-0.0825393999238009
"MEF2A","ASPM",0.011784014261916,0.042,0.042,-0.329439226424049
"MEF2A","WDR34",0.0124723096033644,0.038,0.038,-0.207018306359596
"MEF2A","GPX1",0.0126838358925886,0.03,0.03,-0.153014713990405
"MEF2A","PRC1",0.0128205301783001,0.032,0.032,-0.243282353508762
"MEF2A","E2F4",0.0128722784930401,0.048,0.048,-0.00432532069606495
"MEF2A","NUF2",0.0129415958399765,0.086,0.086,-0.294325194748866
"MEF2A","PRDM15",0.0134731431573458,0.034,0.034,-0.162148945331555
"MEF2A","KLHL21",0.0138439725394688,0.028,0.028,-0.00936269388800403
"MEF2A","OSR2",0.0141731580842259,0.0256258824675009,0.0256258824675009,-0.0414421123538617
"MEF2A","ZNF384",0.0141904850446121,0.022,0.022,-0.0338434850504198
"MEF2A","NGFRAP1",0.0142366365066127,0.032,0.032,-0.0603236619285444
"MEF2A","MT1X",0.0142783258204977,0.04,0.04,-0.0848177175779825
"MEF2A","CENPE",0.0148065933743887,0.068,0.068,-0.347294566630227
"MEF2A","ZNF682",0.0151271870795526,0.0247980655450944,0.0247980655450944,-0.0899335919875738
"MEF2A","DLX6",0.015817555812679,0.073866028708134,0.073866028708134,-0.0289719904369476
"MEF2A","TNIK",0.0164264856081149,0.044,0.044,-0.0181159537317611
"MEF2A","XRCC5",0.0165813536159441,0.048,0.048,-0.0428819212073261
"MEF2A","NR1D1",0.0193916765450183,0.0242247214412163,0.0242247214412163,-0.127973971458429
"MEF2A","ISL2",0.0199241930287598,0.05,0.05,-0.0739598118247342
"MEF2A","HINFP",0.0211525294454105,0.036,0.036,-0.073833222581936
"MEF2A","LPXN",0.0217103088918196,0.066,0.066,-0.12576648494496
"MEF2A","SOX11",0.0231769352280645,0.117017954259387,0.117017954259387,-0.0824666394835976
"MEF2A","PPA1",0.0235279236857318,0.066,0.066,-0.0627805194901741
"MEF2A","HSF4",0.0239627045743711,0.016354042911308,0.016354042911308,-0.11678262671097
"MEF2A","KIF4A",0.0240737957683891,0.102,0.102,-0.292515408606063
"MEF2A","FOXJ2",0.0249506351868861,0.034,0.034,-0.0162602463932782
"MEF2A","TBP",0.0266012058798517,0.052,0.052,-0.0502715026269398
"MEF2A","CKAP2L",0.0269742239892672,0.058,0.058,-0.202926268091602
"MEF2A","P2RY6",0.0276909498300637,0.0546315789473684,0.0546315789473684,-0.0868242482456566
"MEF2A","NR3C2",0.0283921392771976,0.0245748299319728,0.0245748299319728,-0.00242346116331975
"MEF2A","KLF15",0.0290479832900819,0.0203268641470889,0.0203268641470889,-0.0872233809283158
"MEF2A","CENPF",0.0300539648272262,0.076,0.076,-0.37070352911048
"MEF2A","FADS1",0.0314838403198684,0.024,0.024,-0.287067681389858
"MEF2A","SREBF1",0.0316900755409534,0.066,0.066,-0.257053620997808
"MEF2A","HIST1H1B",0.0336955170488017,0.116,0.116,-0.322563192951364
"MEF2A","NFYB",0.0352388904481367,0.034,0.034,-0.0213116322626773
"MEF2A","FOXO4",0.0366431269113966,0.058,0.058,-0.0189029999605
"MEF2A","HEY1",0.0373572313965573,0.0424959311787956,0.0424959311787956,-0.117403042378699
"MEF2A","ZNF410",0.0398824127415749,0.0485568760611205,0.0485568760611205,-0.125406793891182
"MEF2A","LIN54",0.0450303383699248,0.052,0.052,-0.148529668557238
"MEF2A","ELK3",0.0471835079633101,0.074,0.074,-0.0114400209514026
"MEF2A","HNF1B",0.0494616336814438,0.120943292818293,0.120943292818293,-0.0253285873668683
"MEF2A","GLIS3",0.055963350219183,0.0512820512820513,0.0512820512820513,-0.0333209710307958
"MEF2A","SNAI3",0.0595620306887783,0.03,0.03,-0.191967974472265
"MEF2A","ETV2",0.071329199365375,0.0359821421963974,0.0359821421963974,-0.100135416496739
"MEF2A","ZNF16",0.0832433562958992,0.052,0.052,-0.0920202763090605
"MEF2A","NR1I3",0.101620711036303,0.0503129890453834,0.0503129890453834,-0.0709295404642386
"MEF2A","ZNF341",0.104829692678607,0.048,0.048,-0.247893630571279
"MEF2A","HEY2",0.106944926709751,0.0868387531718462,0.0868387531718462,-0.0926745081378169
"MEF2A","MECOM",0.153431779353114,0.0773618179666233,0.0773618179666233,-0.0462063642002506
"MEF2B","MEIS1",0.283723646365788,0.0946692947390568,0.0946692947390568,0.373912542224562
"MEF2B","NR6A1",0.228347754767318,0.0688542568542569,0.0688542568542569,0.228691127713744
"MEF2B","ZNF382",0.0578659115832813,0.036,0.036,0.0848397671518631
"MEF2B","GLIS3",0.0575389275985486,0.023992673992674,0.023992673992674,0.110303645896464
"MEF2B","RFX2",0.0511034115506444,0.0240816326530612,0.0240816326530612,0.0377845262459567
"MEF2B","BHLHA15",0.0495566093854932,0.0292725943132447,0.0292725943132447,0.0483616368852825
"MEF2B","NR3C2",0.0485249321654229,0.0204738713667285,0.0204738713667285,0.0847475043477601
"MEF2B","MGST1",0.0413978433724162,0.0155588855588856,0.0155588855588856,0.0717437171596854
"MEF2B","TNFSF9",0.0311784433278531,0.082,0.082,0.108025032195082
"MEF2B","NGFRAP1",0.0281240917134075,0.008,0.008,0.0751746890318763
"MEF2B","LYST",0.0127465369701232,0.036,0.036,0.0858877222114541
"MEF2C","TEAD1",0.190703693559016,0.113928886276815,0.113928886276815,0.142699496785488
"MEF2C","ZBTB33",0.136106074050084,0.084,0.084,0.217061603132714
"MEF2C","EMX2",0.117498217416454,0.0670874240299205,0.0670874240299205,0.159157162204014
"MEF2C","HOXC4",0.104541774127759,0.072,0.072,0.232299738762356
"MEF2C","RGCC",0.097352881547459,0.054,0.054,0.248600651083941
"MEF2C","HOXB3",0.0904175562393861,0.0667974705346817,0.0667974705346817,0.139014981697631
"MEF2C","LAG3",0.0861328726875816,0.052,0.052,0.226818361163884
"MEF2C","ZNF740",0.08263210705665,0.078,0.078,0.204686243638148
"MEF2C","IRF9",0.0745168812849956,0.052,0.052,0.0371356055264988
"MEF2C","CYSLTR1",0.0723392274922484,0.064,0.064,0.43503520581868
"MEF2C","HFE",0.0715476484270827,0.0362626262626263,0.0362626262626263,0.17568313654699
"MEF2C","MIXL1",0.0658511456790394,0.054,0.054,0.388874510133456
"MEF2C","XAF1",0.0594815089123161,0.032,0.032,0.479630444373184
"MEF2C","RORB",0.0519844984690695,0.0255768410655326,0.0255768410655326,0.0431017225811482
"MEF2C","ZNF528",0.04808949970657,0.058,0.058,0.160863987155912
"MEF2C","ZNF75D",0.0436116648572587,0.044,0.044,0.227089202357653
"MEF2C","ZBTB7A",0.0418526540454026,0.066,0.066,0.0667772617095603
"MEF2C","CADM1",0.0367269950929641,0.03,0.03,0.358857184072116
"MEF2C","ZNF263",0.034586462196712,0.048,0.048,0.0466159366970384
"MEF2C","SP1",0.0328774410557882,0.02,0.02,0.169729577397321
"MEF2C","HIST1H2BK",0.0314617409326864,0.056,0.056,0.414883015266037
"MEF2C","TCF3",0.0310854679208321,0.078,0.078,0.283530499048456
"MEF2C","PPARA",0.0304764204307642,0.032,0.032,0.155144984657531
"MEF2C","FOXO4",0.0304495409434239,0.058,0.058,0.0816251306456927
"MEF2C","SP3",0.0303464944556576,0.062,0.062,0.137674639206006
"MEF2C","FAM129A",0.0298682046369735,0.078,0.078,0.165885211691633
"MEF2C","ZKSCAN1",0.0289361937534436,0.028,0.028,0.284805950564922
"MEF2C","DLX6",0.0288888470355872,0.0335714285714286,0.0335714285714286,0.0431653025657149
"MEF2C","NEUROD2",0.0267209271537242,0.0220808080808081,0.0220808080808081,0.17950032312715
"MEF2C","CTCF",0.0266325025701563,0.044,0.044,0.102991915830649
"MEF2C","VRK2",0.0248729215692231,0.046,0.046,0.194562819977917
"MEF2C","ZNF281",0.0236082787220662,0.038,0.038,0.137745887828332
"MEF2C","IFIT2",0.0235532942145176,0.034,0.034,0.000968692869965455
"MEF2C","ZNF143",0.0228931150126272,0.034,0.034,0.126418818749756
"MEF2C","SESN1",0.0224689887459828,0.046,0.046,0.0868411567949
"MEF2C","SOX5",0.0221943249565909,0.048,0.048,0.121043469037674
"MEF2C","FOXJ2",0.0218790879758534,0.024,0.024,0.0962468742565243
